,mean,std
TNP1,4.0815631697768495,276.72344212338743
TONSL,33.318873493454134,27.549210920908923
TOP1,21.820433422588135,8.92408040994159
TOP2A,73.18134196012176,80.68202431541155
TOP2B,46.206653711055786,25.342672939105277
TOP3A,10.07257490152942,4.066251710699368
TOP3B,11.123477689236042,5.237737043211638
TOPBP1,14.637915306348207,7.69127220265206
TP53,59.036352279182616,37.40146797648153
TP53BP1,10.826289918301827,4.7278371968352
TP63,5.369472570802384,14.350934719676133
TP73,2.214888306834021,3.492950707135419
TRA2B,104.06177107034024,28.20407314529425
TRAIP,4.724734822776952,3.4765921921919944
TREX1,163.62108461977155,132.3592468191147
TREX2,1.0655683678961734,4.544100418662704
TRIM28,1002.4449318496344,566.1526199888042
TRIM33,8.79336075824491,5.035796820187448
TRIM35,15.842669749419322,8.582155203094963
TRIM37,5.5814420500549335,3.8041496673663584
TRIP12,16.776858149867838,7.155507264030271
TRIP13,14.198321992576703,15.304501198837373
TSC1,14.161038268745571,7.505055718224433
TSC2,46.277651356429,22.681155902124388
TTI1,13.696578972329554,5.612446906894138
TTI2,4.946867440406386,2.127391542232543
TTK,6.891441332031684,6.220847612339567
TYMS,19.15045795293204,17.594980550652853
UBA1,347.59699538207553,184.39099454252027
UBA2,40.653987950553955,20.099359085206256
UBB,7330.653614320774,4205.813033886173
UBC,5190.153904820263,2556.6093574578194
UBD,453.5036260389251,1408.167715390943
UBE2A,138.68273455493664,55.419477394387236
UBE2B,55.416933639283386,28.082301637394334
UBE2C,162.63094402795096,185.07451195086225
UBE2N,41.52306341642123,15.578938447457466
UBE2NL,212.85422828177568,100.05403786405908
UBE2T,32.95058241388865,27.24047495801649
UBE2V1,0.875101957023392,0.46847798314395245
UBE2V2,14.244287017428661,7.313989577489527
UBR5,15.071002975750185,8.484483980369788
UIMC1,3.6385238275200247,1.1357889415128133
UNG,76.06251709952508,36.77199855933421
UPF1,77.35952588750995,27.886133308553948
USP1,62.37309016639662,32.125331859385064
USP37,4.091093644582714,2.3905167015803945
USP7,30.999739039552747,10.80346926279506
USP9X,20.77335280868286,9.501726766289401
UVRAG,1.7538715936517397,1.169446287421121
VCP,415.3912706319281,185.6002905062138
WDHD1,3.1721008378771436,2.276735645475931
WDR48,18.657704282634047,8.437424108963123
WDR83,29.35027660038538,17.47788611536216
WEE1,41.12976461522105,29.1162815706489
WRAP53,15.173395599970851,9.585313880384504
WRN,2.0059462793644967,1.1997384567530718
WWOX,0.25923604502533176,0.22974400748342574
XAB2,141.55947529041373,86.03389085646073
XPA,11.166493837914386,5.743329273510575
XPC,30.143398673535277,16.04522863242698
XRCC1,23.3452424985107,9.809696808068994
XRCC2,2.207417421227704,1.9990277583127147
XRCC3,21.640515628282117,13.70134341926389
XRCC4,0.5716540071204118,0.3212099613469464
XRCC5,60.20266098147231,16.554013557503627
XRCC6,88.14605371269163,33.84044300201053
XRCC6BP1,8.263252797161032,7.459067639441847
XRN1,6.233764320955227,3.9980457860906276
YBX1,262.7365507761537,173.74796664613677
YWHAB,298.14099791211186,120.27413726654076
YWHAE,163.23928827043338,79.86080558000072
YWHAG,143.815236906506,78.85331905164736
ZFYVE19,76.85583368981952,42.512752972286
ZNF207,66.555134330103,17.676836586698855
ZNF451,6.638263447128675,2.970872533816106
ZNHIT1,287.0942075744662,302.63565108984386
ZRANB3,0.2301545883400878,0.12063151860962244
ZSWIM7,13.266531741302646,7.981614356568325
ZWINT,160.34785420589907,119.04982292360631
