,UBB,HIST1H1C,UBC,PFN1,DAXX,HSPA8,HSP90AB1,UBD,ACTB,PCBP1,BTG2,NFKBIA,H2AFZ,GADD45G,CDK4,CCND1,H2AFX,SOX4,TRIM28,TCEB2,APEX1,SOD1,NOP10,CIB1,HIST1H1B,PSMB6,DDX5,HES1,CALM3,SOX9,POLR2I,HMGB2,C9orf142,COPS6,POLR2L,STOML2,CDKN1A,CDK2,ZNHIT1,RASSF7,POLD4,TNP1,GADD45A,CIRBP,CETN2,SRSF6,GPS1,RAD23A,PUF60,VCP,UBE2C,UBA1,POLR2K,NHP2,YBX1,POLE3,SNAI2,MVP,POLR2E,STRA13,HNRNPU,HRAS,POLD2,PPP4C,CCNO,SDCBP,MRPL40,POLR2J,TREX1,THAP7,KPNA2,KAT2A,TINF2,BCL3,YWHAB,ZWINT,RNF113A,PER1,AHCYL1,FEN1,POLR2G,CCND2,BRMS1,PTBP1,IDH1,ARPC4,THOC6,RRM2,NDNL2,UBE2NL,POLR2A,NPM1,PCNA,DDIT4L,POLR2H,MDM2,RNASEH2C,COPS7A,MTA2,RECQL4
PER1,0.1942029781600906,0.04779605622558457,0.30196527468424483,-0.0918553586796513,-0.12267778199202539,-0.14557737324572684,-0.13768392135339375,-0.02214843861805043,-0.03095066873647822,0.0845930029819702,0.18146353919925912,0.20734275642059213,-0.2775174610951348,0.21869579483088117,-0.02346865663175179,0.08255980489432116,-0.22203019322856385,-0.13277631526844527,-0.1686740859127411,0.028607963238252668,-0.07035556458493122,0.07590896812664116,-0.06982695045947535,0.04678155971660555,-0.043095893219803075,0.10691605064296386,0.3678283008260887,0.010249305235523134,0.18763489726271423,0.012052393989987932,-0.023237503540719063,-0.18484432143309698,0.02943695358199306,0.06330948794282486,0.0067817843063793445,-0.11984428084690729,0.22925177284404308,-0.08587154076769843,0.07024933296117876,-0.018040476406318562,0.06082746832096752,-0.005177758132246309,0.24466983293501549,0.4245209898124066,0.06284524630655511,0.09521670334397214,0.02465939154168831,0.043236577578619755,-0.06996392640767489,-0.03928030792266159,-0.347899079666055,-0.04469953448504901,-0.1324951040860601,-0.08477056146140566,-0.17264517387671705,-0.18685943195838772,-0.05466140858649798,0.14085696336288928,0.1471596764985726,-0.08467884550155187,-0.05539563067650748,0.03320613322194204,-0.06003033838118842,-0.14816879043746667,-0.10371412838754407,-0.012383938873987404,0.19322214950822036,0.03345183990042056,0.05215416322860039,0.10736345780108182,-0.4007802252660014,0.11781071359694817,0.20133851741545813,-0.07297224076887138,-0.1294284838522397,-0.40074051087823276,0.020395638605256432,1.0,0.19048694166948338,-0.30616393899300237,-0.05653516132679903,0.23861360046661861,-0.02549130189567534,-0.1659696997592058,-0.041319371351961294,0.016562379478935237,-0.03480197088411538,-0.3458506862338507,0.18457096970482312,-0.05740700507519519,0.12956497418244178,-0.03752302383463983,-0.30537200869485376,0.09704584664608146,-0.173729715916951,0.03630691014743949,0.14649936968311106,0.148577659322737,-0.1672051556795342,-0.22008638041789866
AHCYL1,0.06018493192881232,-0.08279498707488324,0.09992096645021863,-0.22188355278355762,-0.11213461694352764,0.046236789564583415,-0.14495535900119763,-0.06799783005034928,-0.07134508551550281,-0.1326757872030233,0.05340566587541984,-0.0009778844353844321,-0.20496860738924574,0.0976445098305707,0.024010949433746456,-0.048166770706690946,-0.07926611914472931,0.06187269680615559,-0.15680507411673006,-0.022965283428373864,-0.008544645123066102,0.04586335265394444,-0.15082086007149453,-0.11084055579716881,-0.0155581566727259,-0.03802755600798491,0.09832835428085432,-0.14510258791212566,0.2654976287230903,0.26617703855835534,-0.008748900264917562,-0.18594584092786767,-0.03420018266492034,0.04646315221299211,-0.08807269989547958,-0.13724191516585169,-0.03946348071926923,-0.09810381129699869,-0.02432802504813867,-0.1708672186226092,-0.0902042505323251,-0.000315841750815522,0.0780020338516256,0.2758307916733297,0.15155804323842878,-0.06791337538346513,0.000956551914867197,-0.08105919885096775,0.07130956370147588,-0.11703338411373507,-0.22708799856478298,-0.004206530056616171,-0.043276644970551725,-0.037631689891202684,-0.08222882785758352,-0.05020305992771035,-0.16033148965078628,-0.12075621083301777,-0.005102348522230777,-0.10847930571598961,0.03006754459136207,-0.05755831166627612,-0.058554111083995164,-0.16781814102487283,-0.053272277917769464,-0.013556551198285607,0.018452032480320946,0.025873840535518177,-0.01646299434050553,-0.006644049872346445,-0.20837776085331428,0.10001228537184308,0.12929034709370982,-0.15779797139072513,0.020956241278344244,-0.2788896903759112,-0.08338118290761083,0.19048694166948338,1.0,-0.22061039506811847,0.13355011539251152,0.15554875580572955,-0.1417245126692141,-0.3817722775424317,-0.07086053428660549,-0.07388942186860446,-0.2310767462732313,-0.24832928907366247,0.0984230811201883,0.03858009517576498,0.04422077755005047,-0.19022637276248353,-0.22820563940333555,0.06519052606345382,-0.19662035882341788,0.009131940316368183,0.09633051891183851,0.1383871077225416,-0.1148995080959643,-0.20865553825708544
FEN1,-0.07626153405545884,0.009669717211679384,-0.09103107768425213,0.2692384916030675,0.28477045482466923,0.06326072090166114,0.10230752124760356,0.09480344567285416,0.14929579249073785,-0.013181152028796845,-0.23296050444379132,-0.030038519094240084,0.5889718892657769,-0.08036868079636414,0.052792452163613786,-0.10613864244035942,0.41903453638793575,-0.05605821768082614,0.3209509612928283,0.12292569967011184,0.009492871674289175,0.02162565111970123,0.21136775851372425,0.033128563901941854,0.014449119629268653,0.19053901830419523,-0.3110543669511613,-0.060220868932766285,-0.05885448182361698,-0.11587093943728595,0.1219603574261736,0.4664765515551184,0.1918233837546153,0.08385186452365474,0.17966889900502445,0.25253452774775276,-0.018061488831707134,0.2401198895283872,0.029462393915607038,0.0501940313790715,0.06721568697895083,0.007294179484437561,-0.10439423297298439,-0.31361370995323123,-0.17694482177343512,-0.2529839979509827,0.1464452773994184,0.13617448988600006,0.2056943108999799,0.1511072869510281,0.4141703997239811,0.02967049073799409,-0.01519377389439395,0.16630575185820626,0.16470702252036912,0.29791321502988405,0.17254302035070573,-0.06917335754081559,0.11229540915935617,0.19715120302764294,-0.0395175338156742,0.3030313666042376,0.31805792117773596,0.2627221976823235,0.02216953873067639,0.01377844133789078,-0.1178919115836208,0.06572075410198197,0.06207392820181295,0.0800559881236864,0.5430437212335095,-0.013345459260530492,-0.10599839084516295,0.08639170893091715,-0.035364686956546786,0.6273549532545787,0.1308624676291097,-0.30616393899300237,-0.22061039506811847,1.0,0.23634823134024166,-0.19399621532033426,0.370679445073411,0.2784456188360293,-0.03577884198241254,0.19182731454069737,0.20955926405830622,0.5574286656416554,-0.2555900671342648,-0.016001114901765697,-0.09310165884756351,0.020351285690896278,0.5722354211626905,-0.10465888409810838,0.30840172610393396,-0.054804179153281396,0.13859286073824956,-0.14052799487157594,0.5036938953557554,0.4926647964819734
POLR2G,0.3576140780966291,0.15840804120761773,0.20296845613530862,0.4114831798510639,0.20894254201662424,0.09206059304901143,0.05038382565575047,0.05242324563768673,0.28517819634163555,0.07829759577389912,-0.05682453088924437,0.06674574359598505,0.2807440858394255,0.1564100078101947,0.17027487676127812,-0.09668383556418392,0.3901203321824082,-0.008940495758313186,0.28203421911106324,0.5148428353011401,0.2741867170597271,0.24104752876414395,0.5170974985256324,0.32253610316123527,-0.03988951669450732,0.5141420528274827,-0.13161546945001618,0.020235064717368138,0.1409831383405659,0.0030846091544870866,0.5534849933115165,0.04325631976836149,0.4257782656724185,0.4941420436146545,0.5068304037505258,0.40691631666216244,0.05250307228045599,-0.035100630114857034,0.42770374270361144,0.267215444609648,0.2743595535406736,0.007131691909449117,0.07660480790852171,0.16680980576711824,0.32916402128593014,-0.050674835913722814,0.4833739351243671,0.2550931752353469,0.4689262640313153,0.08753595741678986,0.1729843045730823,0.14821304082549513,0.251216297280338,0.5688750424188597,0.2224191024156561,0.2055238836665069,-0.006685245412418819,0.02705488133935491,0.38604398326107214,0.46480480011529335,-0.27997934385383666,0.4155666273368553,0.4320256983414066,0.5230270544351451,0.14629486714077505,-0.0011672312841258788,0.3181456253461159,0.4793405738826036,0.3603828090916126,0.36343526750920707,0.11151878579518192,0.17609360482661002,0.20488438861495525,0.0634381055079709,-0.050233030539258636,0.054531945816474046,0.3512384965231639,-0.05653516132679903,0.13355011539251152,0.23634823134024166,1.0,-0.06712097079689419,0.4359937823474412,-0.041201937083174135,0.025793254784870476,0.4750945340033705,0.3486999313161591,0.008435762127899357,0.1521833701269234,0.07712220329728502,-0.16075113760486315,0.06972295224294099,0.14895158859858876,0.03244969024767392,0.44400794453908166,-0.013320404100280804,0.5321343435930549,0.28978124701625213,0.2979963759549201,0.23392720013016274
CCND2,0.042932546563108825,-0.10803923888796368,-0.020936741273963663,-0.08187654439694993,-0.15495084345576846,-0.048968657682879974,-0.1282652168678341,-0.08751916762034079,-0.01124215493399685,-0.11380519178561545,0.07666704002371408,-0.052964669172831706,-0.20238467933076262,-0.001976838821442916,0.07923448303995308,-0.02465963032067655,-0.04520785365565161,0.03530738748440858,-0.08122878696056238,0.008490345272559149,-0.05706762310601901,-0.05503739258271447,-0.11968800773780995,-0.08535825686729698,0.043156216822350914,-0.009927495921133444,0.12363968559885875,0.024995991240742216,0.14243073089131092,0.19715260963273185,-0.009012690739848117,-0.08941764094240717,0.01226629976444682,0.006713533826217618,-0.06498235395285791,-0.08609117513290498,0.11978859815917603,-0.12187613848273711,-0.022956790719222575,-0.16091062238707377,-0.10606292684496695,-0.008757553160738049,0.052856882708710716,0.23750451344857992,0.052028353903395996,0.03622295965458826,-0.0826385010712177,-0.020126365687008187,-0.09339233835199014,-0.09698969542817443,-0.146428605243767,0.006406274092799122,-0.12887817767030652,-0.05983429210044988,-0.05681384059671979,-0.07762115669514304,-0.10933350519375747,0.07212213062617993,-0.016338850154207486,-0.17649719043184153,-0.013870562376135535,-0.04042316488443938,-0.09913748733738406,-0.12245861991377446,-0.06355754918031499,-0.06323932921620401,0.09396243557143197,0.010930271635565151,-0.10690037448635405,-0.016621746452950024,-0.2223332074229891,0.07150097069463301,-0.004362564233820954,-0.13366021277554044,0.054170187510126186,-0.20642922831385765,-0.0011670422097476041,0.23861360046661861,0.15554875580572955,-0.19399621532033426,-0.06712097079689419,1.0,-0.10032173412557169,-0.11708326689048866,-0.14458527661456466,-0.020077195006218244,-0.06795996119905108,-0.12763071211757449,0.13286995300195129,-0.07496874227178599,0.10900772089772398,-0.046003295265310884,-0.12588766303919702,-0.0053950518324341395,-0.15200485454716467,0.05672937966411301,0.05219501440204932,0.06162806192475845,-0.12947909777793204,-0.14823452884689162
BRMS1,0.24543715600730964,0.23316700829047748,0.32907971274178827,0.4643932392403526,0.30495647938574844,-0.011228477831862512,0.1536262168650713,0.10802262725024835,0.30419274383616307,0.16493418132492343,-0.06831575282251831,0.09580116768332754,0.2621066104271799,0.12789929071808084,0.02315641878269158,0.06643770787352213,0.28310225655131066,-0.07555326286560751,0.31256642473054447,0.5878125436186945,0.034671174619770616,0.23679603382320277,0.5253162988487919,0.42611420703435654,-0.028579987559455296,0.6583977191505904,-0.15328407683910053,0.11141662875627834,0.03753356353060495,-0.11122260485271986,0.42783486469395976,0.02625762880343608,0.5530178605279777,0.4214467340419258,0.5796303507310153,0.3693969196399017,0.23156884373791156,0.04414429878036165,0.48015857068232903,0.3778000424482737,0.42731072152195376,0.0051006373958458135,0.061141986145204774,0.12133204437388713,0.13445948261044774,-0.10110465739491473,0.47164652051018124,0.3945042709333376,0.37758845858703116,0.2861526640335102,0.1683844117596574,0.1298496322636267,0.07687816253874571,0.4651812212450833,0.10486186379595548,0.05101715355410615,0.17823273924477984,0.2661840148480396,0.5053567620862999,0.38880179770463946,-0.14244005718434735,0.7386646160121794,0.506575521405591,0.524421594217853,0.11627412788674761,0.002405412162195473,0.329502755840164,0.4796487402234035,0.3458512991053309,0.431756423499267,0.12799592094037193,0.1134643744673737,0.13638960392004734,0.13231625799358837,0.016807439968476178,0.10889229869200988,0.3835748669164525,-0.02549130189567534,-0.1417245126692141,0.370679445073411,0.4359937823474412,-0.10032173412557169,1.0,0.27654151023837586,0.005086627215945599,0.5784086789160646,0.502439699426581,0.08141110968443936,-0.014387481471921941,-0.07937714325089965,-0.0716433668858306,0.16125282166366456,0.1422839222525997,-0.02848206749710646,0.4481228646254168,-0.05460247943870051,0.4987275607268733,0.19699679549068502,0.38195262906564165,0.375781070179726
PTBP1,0.025022736096233622,0.03435386357717048,-0.008188002291281457,0.4703458771087401,0.18591397987516944,-0.07760575258599513,0.17364936579574777,0.09076707896711242,0.36308957407684317,0.3058341992098265,-0.09890758771124615,-0.0054638386700296285,0.21831496223454866,-0.07387137666759049,-0.00907933367335297,0.021564461459715197,0.3851675384606622,0.005549204841131451,0.4356372432431897,0.24248874613064914,0.06905151123561304,0.027629419996529948,0.21622188835487882,0.21801895238540214,-0.0672006584617648,0.16823196977140467,-0.3045261105030696,0.21965045906622047,-0.10520094828501364,0.08241176248852392,0.2411704275569428,0.13839234710232462,0.2390318423799562,0.11533617064502112,0.25833464408361734,0.259311602155371,0.1353840051613619,0.1327060106340073,0.1741096140513085,0.3045381979119741,0.1208127811970825,-0.009215013246499641,-0.03551724223489764,-0.25458069286012086,-0.12234005340049975,-0.1401747873504415,0.21426550051907164,0.30695435747960587,0.2027413641750064,0.2105761963086171,0.385747337275991,0.23126807778104758,0.019239934444642805,0.2366697409230929,0.2537288880036461,0.020736523483527627,0.12125056430852146,0.2611088418457618,0.3304439907282151,0.16682687056858794,-0.04552346738296192,0.2201476571757365,0.3251422228055371,0.36594264462269643,0.15001092598893065,-0.005270664062216406,0.015268763153172346,0.17582728083867447,0.12870274537644408,0.13405971889052945,0.2776878307504566,0.008686686811283076,-0.21333656197528605,0.3318716940991808,0.06147811878087568,0.3081351192864617,0.1621740666324717,-0.1659696997592058,-0.3817722775424317,0.2784456188360293,-0.041201937083174135,-0.11708326689048866,0.27654151023837586,1.0,0.029393551509096127,0.19743669638437233,0.35960100234532705,0.3268962821975994,-0.12241141901953502,-0.09741366432601155,0.05434359324984521,0.08890840120575348,0.21206516002411205,-0.08101209299172969,0.24047720624010505,-0.0832271590458305,0.008607749121962917,-0.08758160320546243,0.3230531824247243,0.4002862315903439
IDH1,0.25225821535049564,0.28348931230162655,-0.011128860114525798,-0.042519932173447475,-0.03632240062015763,0.08556686148356832,0.09481271913338525,0.19252052627671462,-0.11898039579889141,0.13073664406760352,0.07193079679932372,0.02300367173187516,-0.037857114060609695,0.2736432864647089,-0.017205225696543848,-0.0749517145520143,-0.05999201468266845,-0.07320619726932996,-0.04534317971794605,0.036321804845291815,0.041483273091839565,0.3818982907637418,0.19606778329085547,0.23484107431558618,0.005500786852060884,0.08224684049530621,0.014759107279917643,0.14748451541179056,-0.03527028454549834,-0.03430047617851037,-0.0030236052390518963,-0.13630095820562585,0.029319083430160348,0.05070067206478419,0.08285952475680544,0.10437084149903597,-0.04185109722962018,-0.07582956288082857,0.1846170313678895,0.18561717992555007,0.260945822764843,0.03968116924741445,0.06507303340178061,0.00795869102328063,-0.06118857089144226,0.14293786608558098,0.18564659515531728,0.05082155076948019,0.03910947232203894,0.21081660199179253,-0.062378953082955685,-0.020263444667147648,0.13888011300300435,0.05255922285302361,-0.05182587518807699,-0.027319683345203797,-0.07522341688321724,-0.06885120447662176,0.14740440276194694,0.3659583085846228,-0.005335419024846489,-0.03699281030696856,0.09113158931033032,0.056439465985677,0.011020696629229033,-0.03797601737485426,0.16126513903385747,0.06686211060627656,0.15230376248038913,0.08502037174627838,-0.06920389181903673,0.015602653092707097,0.02786503798721742,0.055917445294801846,-0.06927914436283567,-0.040774751428042356,0.13159433425759617,-0.041319371351961294,-0.07086053428660549,-0.03577884198241254,0.025793254784870476,-0.14458527661456466,0.005086627215945599,0.029393551509096127,1.0,0.044626104531541685,-0.05254042650719043,-0.009771591171086204,0.01845232117028824,0.09680497114252214,-0.12407181482697409,0.0025446357647410135,-0.053910672267233714,-0.033149101502652115,0.050662674209344005,0.04118863145602364,0.007569182750635698,0.06489847103818269,0.0005123204417542712,-0.019472093934975187
ARPC4,0.34508080300113014,0.2262380532613326,0.304953467179797,0.49618443702245835,0.27181575329738444,0.028812165974732216,0.10828064164074445,0.09218420366562899,0.3666165979414076,0.1483351515876722,0.0025553090400568432,0.06812662234685353,0.2394068583919142,0.12449674160321102,0.06615314504128783,0.0454168780452979,0.26886644420062655,-0.0016353659381869866,0.22538225315408086,0.6413120594525986,0.08044626466865319,0.2246439732059871,0.5571905426832491,0.4682201896237977,-0.030589586924489327,0.5924608911261449,-0.09776412389820631,0.13028462425255272,0.15403426045573676,-0.0673970055200142,0.44478455598926564,-0.0017795914812302842,0.5479721569948275,0.4490736666132983,0.5959731415408346,0.368671912106356,0.19734114705230846,0.046654651759717766,0.5312054024912312,0.3858366854005799,0.41058822947618656,-0.0004203551954908649,0.07917672695743268,0.20839159174871555,0.23117624713608084,-0.08257311335599207,0.4622689101100772,0.35337324094379935,0.3132624020133985,0.15162027007531145,0.10973838036171085,0.14725095228858928,0.15678533933503505,0.5091011106571481,0.10920916024141164,0.06480767225059274,0.01402629591880648,0.3310697506313835,0.5064179809878764,0.37726836234241407,-0.17731600416599527,0.49738132505336446,0.4284138665510338,0.5282048272313999,0.0882644017480398,0.05720769228272743,0.38790774185539856,0.5246563109054573,0.4199617001369255,0.4688966071518047,0.01318815961276293,0.07810514088275754,0.14692394809207204,0.10127516401910916,0.07601392283718425,0.0015330108989552451,0.42916118689634974,0.016562379478935237,-0.07388942186860446,0.19182731454069737,0.4750945340033705,-0.020077195006218244,0.5784086789160646,0.19743669638437233,0.044626104531541685,1.0,0.45243177802739853,-0.003587283864903939,0.1305271739018838,-0.00027239908716314583,-0.11479502043166144,0.18914391040845766,0.08788282443726747,0.004806600710788836,0.4079080169970697,-0.01973496214475416,0.5571733215322097,0.2604142256615792,0.18843929840401732,0.25347619868987575
THOC6,0.18181893454230583,0.19883858776611185,0.2415552768446862,0.5329719203782718,0.32382622851888115,-0.24009411842935505,0.1204713535722321,0.0570257831855832,0.33274284661858783,0.2712724201531205,-0.04403702003915957,0.06943340169476694,0.22456207879487436,0.0775039797088574,0.03153753967093118,-0.010849459405483741,0.3658322810158014,0.033991883363145875,0.3863150285985391,0.6417049095239349,0.1548668958375433,0.18515740812230477,0.42995112106143113,0.43940313920980967,-0.03265811590258967,0.5113394573362342,-0.130977531514508,0.17937238062427643,-0.01541757909747598,-0.05544656736693502,0.5168545806429986,0.15787111406547372,0.6055209015586737,0.44384505052575995,0.49138342961038173,0.35688489118656685,0.1636222936503649,0.006710466990759296,0.4482314645998288,0.5127167658621783,0.27543685333995,-0.006709210253468909,0.026714061720267326,0.10413315032010281,0.22966172382054068,0.07106135773141428,0.45789083845980316,0.4138932794164903,0.28106621658461606,0.12059887817290714,0.2628226347979626,0.1879339099042475,0.06379919574358305,0.4924677189195769,0.10551749447850607,0.0040969374591777255,0.03542614797140941,0.4015803513264505,0.4359887289923938,0.3630157520054972,-0.17050159885174632,0.4679150319619861,0.42912186584043105,0.6358329356734597,0.20013461645567024,-0.030804006976964227,0.3211042542381877,0.5012759211251114,0.42663016578681956,0.43095160149474876,0.01547408425697121,0.25868636007143286,-0.006029250773331769,0.19696526184947988,-0.10466011966801542,0.1535283747951571,0.3880375987010511,-0.03480197088411538,-0.2310767462732313,0.20955926405830622,0.3486999313161591,-0.06795996119905108,0.502439699426581,0.35960100234532705,-0.05254042650719043,0.45243177802739853,1.0,0.05646835927290745,0.06328491333552018,-0.15235926124419621,-0.11017983253984881,0.16569379689556799,0.16704371782010063,-0.013707596416357727,0.5077844999686165,-0.06530338472505065,0.40006660978532077,0.13694388763720633,0.29458134643732503,0.3824614916326403
RRM2,-0.2045761286412668,-0.05654253230115933,-0.18437186440641576,0.19634539768866932,0.052076100052770996,0.14242599988939864,0.028444897981161923,0.05279840689649839,0.1420905702500356,-0.050937075975198656,-0.22376250846756585,-0.0417134289743133,0.4794777456796149,-0.19364184180352906,0.049618272938128635,-0.10420683558329343,0.34050414037016796,-0.07464092083840393,0.17994261441167458,-0.051519109672189874,-0.058005355012189314,-0.09956845234781798,0.13083522595980532,-0.014916803177284544,0.037265802764181205,-0.009753523295995443,-0.31250246924123315,-0.010558034202665876,-0.1652757388736593,-0.005355740435406811,-0.05266806708447111,0.48818339772985914,-0.014522229720599166,-0.08032223582585106,-0.03209697792548779,0.18961071964992807,-0.018496219426591163,0.10015801082469931,-0.08938901768957208,-0.029349680071839607,-0.06340776610520295,0.007439774494207694,-0.11493515884465962,-0.5165736410585074,-0.22933267619511594,-0.2266763469353618,-0.10083225880056715,-0.017843659615304888,-0.013227004242910758,0.05380657244742534,0.4877671634673757,-0.04447996918686534,0.02065691151690782,0.002132889296430298,0.205608654216426,0.3548406490231227,0.1618074138340219,-0.08305507995497859,-0.12824596296566013,0.08573380803319196,-0.05259609004806423,0.0702777505652485,0.10272033138875197,0.1357784431398126,-0.037787243814204875,-0.07445673151056181,-0.22544413894346582,-0.07974571532172826,-0.11598249763736054,-0.13763879546209032,0.5982467975527831,-0.09412313140666267,-0.18709157723426562,0.1337997552694058,0.10916149186423642,0.6532894244149839,-0.03846248093420807,-0.3458506862338507,-0.24832928907366247,0.5574286656416554,0.008435762127899357,-0.12763071211757449,0.08141110968443936,0.3268962821975994,-0.009771591171086204,-0.003587283864903939,0.05646835927290745,1.0,-0.30771916682638595,0.0879256248425769,-0.08169143061261132,0.039672668704223535,0.587740252519457,-0.12031444353582098,0.18734441222731235,-0.015195337319984622,-0.14455009321876605,-0.2667005221760427,0.2876704782651284,0.33333209752079007
NDNL2,0.2941266282258013,0.09641302248500566,0.1632969970259038,0.0463927260252765,-0.04586875652549603,-0.06592834884401567,-0.007644592805009522,-0.01697669710102142,0.042902479561141786,0.2297397654433884,0.10810032259393633,0.0648830885491096,-0.11529398813344369,0.13875391443882426,0.04382057914761709,0.04977818843320521,-0.010611689882648179,-0.06090983669108348,-0.0907485382182739,0.1559228016736841,0.16731537697397245,0.13692502782404428,0.25960301144661657,0.12171169013569572,-0.017432741830194016,0.13522444086784172,0.12916036017573693,0.08570426808492632,0.16466816425289266,-0.04513951373787817,0.17059578716512663,-0.21715883435858652,0.09191062978228508,0.2192532201993302,0.11325487115074241,0.05241564168667102,0.0925744308171134,-0.004004676279474345,0.180015038085277,-0.010252880933199888,0.07808565026948197,-0.009936082760798427,0.1755126347082523,0.27617274715923085,0.32335567748963767,0.04046794614565426,0.13825820433281022,0.17538446234626573,0.03401664679660957,-0.043811352022192926,-0.1534899504537756,0.10498181734222226,0.16410371748284697,0.1434527359292157,0.04639589927201394,-0.04499203909549105,-0.05052404011758502,0.04813312754631715,0.16719698909235867,0.013770832897949298,-0.16817270198859358,-0.010971957011676569,-0.01589113944088447,0.05593579219802407,0.03681543582853084,0.08169894388761167,0.346827613017793,0.21328151005355966,0.15794858475232534,0.19572438781477647,-0.24136979008256315,-0.030157076287264765,0.21031608534462048,-0.03171368563445967,-0.02741316668127838,-0.30324157846717426,0.21039350436377427,0.18457096970482312,0.0984230811201883,-0.2555900671342648,0.1521833701269234,0.13286995300195129,-0.014387481471921941,-0.12241141901953502,0.01845232117028824,0.1305271739018838,0.06328491333552018,-0.30771916682638595,1.0,0.1171714747941124,-0.04729691271646633,0.10816715084637303,-0.17760670064299292,0.1403123101429717,0.013334625081349407,0.014988949052296226,0.18635461309437118,0.30594221891965173,-0.17497166484564647,-0.22883434617766782
UBE2NL,0.05920999437578675,-0.008798103978475675,0.10823573292659532,-0.10272376832210924,-0.05398785506014186,0.2541767403341514,0.0005208648516208145,-0.03674138399962171,-0.04044405716225548,-0.010642200022451455,0.00706816083345668,0.04332571943410212,0.10935726636646745,0.009278257872581302,0.060441226608261046,-0.02698203670802987,-0.08990382287516673,-0.12967912201864534,-0.18192770781123305,-0.08350494640567173,0.05120956863296045,-0.053751953114217356,0.11742818703856865,-0.036682053982747403,-0.008258216290563626,-0.044543519554327345,0.0003891987798570994,-0.031351838734507934,0.060399772965675724,-0.03606830141596809,-0.1702682504840051,-0.030402553019007454,-0.21751343798922226,-0.050713418240124285,-0.09175780774379676,0.0615345570240262,-0.008289764264374392,0.029624055688267176,-0.06798825695282291,-0.18104802839484896,-0.03868411346483903,-0.0015187915996204846,-0.03624967184764357,-0.11652508603472819,0.04832802968286474,-0.07065813069605864,-0.1284064961775351,-0.029582386671502366,-0.08199734229954216,0.07104986621123624,-0.01621567311440201,-0.13897972550274765,0.21616317265023538,-0.13188739444435896,0.040102026472356486,0.28120413856815296,0.11331741068547012,-0.12427104298201279,-0.15349308237829973,0.01462951745266136,-0.08165305604725445,-0.052238678391460215,-0.10122222702121159,-0.08630527916713132,-0.14909482309859104,-0.01970248464206399,-0.04799851217907505,-0.02735290932056463,-0.07376375907901982,-0.1032450257454976,0.12200362794782406,-0.18282722095711582,0.2270881067780325,-0.06206394704541397,0.14385070037682077,0.013035001820355965,-0.08742162962043039,-0.05740700507519519,0.03858009517576498,-0.016001114901765697,0.07712220329728502,-0.07496874227178599,-0.07937714325089965,-0.09741366432601155,0.09680497114252214,-0.00027239908716314583,-0.15235926124419621,0.0879256248425769,0.1171714747941124,1.0,-0.02696797396229047,0.16044487617147365,0.08762432120759679,0.04496197724234409,-0.030517392045584835,0.012426381684943382,-0.08164247476323097,0.16295702488548103,-0.008823511992098259,-0.17376878840187
POLR2A,-0.04916404020822496,-0.11773979379087486,0.03395657368582805,0.023139772866625115,-0.042360821286545426,0.016175949338934226,-0.03978207211638976,-0.11935138731844858,0.07472085890038081,0.07872843460127905,0.1044917948065341,-0.02243100179770988,-0.12331002152545965,-0.09968033956088754,-0.04671375595579635,0.09789242840134962,-0.11603655505899026,0.0015814951847042318,0.04088271884621569,-0.1524455380547023,-0.09762707348460582,-0.16736604874863703,-0.18358100141676978,-0.10349075283410554,-0.037197520075644155,-0.045727458743076266,0.05033110943487619,-0.01984724371143817,0.07565521405909878,0.003278746939684321,-0.09253168064716492,-0.1305954441394101,-0.1777086995276927,-0.1466337839668319,-0.0745870344996795,-0.16276454674331473,0.151238412644716,0.06656297276864578,-0.20147963129073276,-0.1601708179788802,-0.13514532671566581,-0.012978048162589715,-0.026970217279449944,0.03595510335703005,-0.12409436958874494,-0.08232211782605275,-0.09688281360500878,-0.11517160485576261,-0.05924403702316492,0.11139743414583424,-0.18277019904749414,0.14748237029755454,-0.2548836890499723,-0.18725560484465262,-0.1134625338383752,-0.08057841143060408,0.0719667972191045,0.03198841946610344,-0.025990364945806633,-0.21485792700659137,0.10424384285309375,-0.032320085218199804,-0.09068534048281654,-0.11077583039080577,0.023859259246383508,-0.01739224908566056,-0.13454978152529426,-0.2039740187162403,-0.06992445161681261,-0.08559247282939464,-0.05609070094924005,-0.12489768529576044,0.06291887117034378,-0.01064453521993877,-0.05281076204828502,-0.09956406003929369,-0.19388955006243536,0.12956497418244178,0.04422077755005047,-0.09310165884756351,-0.16075113760486315,0.10900772089772398,-0.0716433668858306,0.05434359324984521,-0.12407181482697409,-0.11479502043166144,-0.11017983253984881,-0.08169143061261132,-0.04729691271646633,-0.02696797396229047,1.0,-0.14686141406979927,-0.20278763748925252,0.018920623774690143,-0.1952217213552796,0.0014656646159308972,-0.1412953482419216,0.04983232034828868,0.085002732020047,-0.11595476758587411
